Image,Depth_level,Useful_pixels(%)
000000512735.jpg,0,100.0
000000512764.jpg,0,99.9501
000000512774.jpg,1,100.0
000000512780.jpg,1,99.9961
000000512787.jpg,5,49.8932
000000512793.jpg,1,98.5176
000000512806.jpg,3,77.6486
000000512816.jpg,1,80.7168
000000512827.jpg,1,98.7225
000000512829.jpg,3,63.2029
000000512830.jpg,2,83.6145
000000512838.jpg,1,69.3074
000000512844.jpg,1,79.1875
000000512854.jpg,0,100.0
000000512869.jpg,0,100.0
000000512902.jpg,1,91.8045
000000512911.jpg,1,79.0308
000000512916.jpg,2,69.4209
000000512918.jpg,1,98.4609
000000512924.jpg,1,84.5221
000000512940.jpg,1,98.0866
000000512941.jpg,1,94.5299
000000512944.jpg,1,86.8469
000000512950.jpg,0,100.0
000000512951.jpg,1,95.5712
000000512961.jpg,2,75.9284
000000512983.jpg,2,67.44
000000512995.jpg,0,99.5954
000000513015.jpg,0,100.0
000000513016.jpg,3,65.7757
000000513027.jpg,3,69.6491
000000513039.jpg,2,62.582
000000513042.jpg,0,100.0
000000513052.jpg,0,99.4876
000000513053.jpg,2,85.0299
000000513054.jpg,1,61.1182
000000513060.jpg,1,86.5189
000000513066.jpg,1,83.352
000000513072.jpg,2,57.9332
000000513073.jpg,2,86.474
000000513077.jpg,1,60.2944
000000513080.jpg,0,99.893
000000513086.jpg,2,88.2816
000000513087.jpg,1,100.0
000000513093.jpg,1,80.8241
000000513096.jpg,1,100.0
000000513105.jpg,1,98.474
000000513108.jpg,1,91.7067
000000513123.jpg,1,80.5221
000000513124.jpg,1,76.1829
000000513129.jpg,0,100.0
000000513145.jpg,2,67.5929
000000513168.jpg,2,64.9692
000000513174.jpg,0,98.7657
000000513188.jpg,1,83.1759
000000513189.jpg,2,60.5826
000000513214.jpg,2,100.0
000000513221.jpg,1,94.3604
000000513242.jpg,0,100.0
000000513274.jpg,4,60.0098
000000513280.jpg,2,76.6113
000000513282.jpg,4,46.6651
000000513292.jpg,2,80.6941
000000513298.jpg,0,100.0
000000513311.jpg,3,69.2451
000000513319.jpg,1,90.102
000000513324.jpg,1,72.0798
000000513354.jpg,0,100.0
000000513359.jpg,2,64.3657
000000513361.jpg,6,21.1443
000000513381.jpg,2,70.3602
000000513389.jpg,2,74.5706
000000513440.jpg,0,100.0
000000513447.jpg,4,67.4772
000000513449.jpg,1,96.8203
000000513451.jpg,1,96.6192
000000513456.jpg,0,99.8244
000000513458.jpg,3,99.599
000000513461.jpg,5,35.127
000000513482.jpg,1,86.2744
000000513496.jpg,0,99.238
000000513507.jpg,2,46.402
000000513522.jpg,3,61.599
000000513531.jpg,4,66.0451
000000513532.jpg,1,77.4733
000000513533.jpg,2,87.8545
000000513541.jpg,3,49.8304
000000513550.jpg,1,100.0
000000513555.jpg,2,82.3555
000000513574.jpg,1,79.0373
000000513577.jpg,1,97.8597
000000513600.jpg,1,99.3497
000000513602.jpg,0,99.4988
000000513604.jpg,1,98.6619
000000513615.jpg,3,60.5039
000000513616.jpg,3,53.3478
000000513618.jpg,1,90.9893
000000513657.jpg,0,100.0
000000513659.jpg,2,59.3487
000000513670.jpg,1,75.7663
000000513676.jpg,1,98.3252
000000513681.jpg,2,72.9904
000000513683.jpg,2,66.9499
000000513692.jpg,1,93.8122
000000513699.jpg,1,73.2009
000000513703.jpg,1,79.023
000000513724.jpg,1,86.4567
000000513727.jpg,1,89.0217
000000513729.jpg,0,100.0
000000513748.jpg,1,89.9451
000000513758.jpg,1,97.7829
000000513765.jpg,2,97.0471
000000513768.jpg,2,82.0848
000000513795.jpg,2,51.5137
000000513796.jpg,1,96.012
000000513806.jpg,0,100.0
000000513810.jpg,3,56.9385
000000513832.jpg,1,100.0
000000513837.jpg,1,93.9518
000000513849.jpg,6,17.1184
000000513852.jpg,2,73.2585
000000513854.jpg,0,99.2236
000000513861.jpg,1,76.7246
000000513863.jpg,0,99.7506
000000513867.jpg,5,36.0468
000000513873.jpg,0,100.0
000000513887.jpg,2,78.4993
000000513895.jpg,1,92.2536
000000513899.jpg,2,100.0
000000513908.jpg,2,91.7057
000000513917.jpg,2,61.8753
000000513936.jpg,2,95.1943
000000513943.jpg,1,75.9622
000000513946.jpg,1,99.9953
000000513956.jpg,2,75.206
000000513961.jpg,1,77.4053
000000513965.jpg,2,99.7907
000000513966.jpg,3,50.3085
000000513978.jpg,7,23.0186
000000513980.jpg,4,48.5875
000000513998.jpg,3,63.2915
000000514006.jpg,1,75.4297
000000514030.jpg,2,72.0349
000000514049.jpg,1,99.651
000000514071.jpg,0,100.0
000000514073.jpg,1,72.7665
000000514083.jpg,0,99.6898
000000514088.jpg,1,86.3315
000000514089.jpg,0,100.0
000000514097.jpg,1,80.2503
000000514127.jpg,4,58.4587
000000514131.jpg,0,100.0
000000514147.jpg,4,65.5812
000000514161.jpg,1,82.8824
000000514168.jpg,2,82.4219
000000514173.jpg,3,72.7656
000000514186.jpg,1,86.8031
000000514191.jpg,1,90.9336
000000514193.jpg,4,30.0533
000000514207.jpg,0,99.9645
000000514213.jpg,1,88.0973
000000514222.jpg,2,90.9362
000000514232.jpg,1,95.5266
000000514243.jpg,1,89.5872
000000514245.jpg,2,47.2907
000000514248.jpg,0,100.0
000000514249.jpg,1,68.5611
000000514254.jpg,1,98.0569
000000514283.jpg,1,97.3252
000000514293.jpg,3,67.8345
000000514295.jpg,0,100.0
000000514296.jpg,3,48.7553
000000514299.jpg,0,100.0
000000514318.jpg,0,100.0
000000514321.jpg,2,67.2197
000000514327.jpg,0,99.4294
000000514340.jpg,1,100.0
000000514346.jpg,2,83.1771
000000514362.jpg,1,95.1647
000000514366.jpg,0,99.4632
000000514392.jpg,5,31.6083
000000514393.jpg,2,83.6025
000000514404.jpg,0,99.6162
000000514416.jpg,4,83.6513
000000514417.jpg,5,23.7578
000000514426.jpg,7,26.4395
000000514435.jpg,2,76.4482
000000514454.jpg,2,60.0635
000000514456.jpg,0,99.2938
000000514468.jpg,3,77.6551
000000514483.jpg,1,95.2397
000000514506.jpg,4,29.9193
000000514515.jpg,1,100.0
000000514518.jpg,1,89.4049
000000514528.jpg,2,100.0
000000514529.jpg,3,51.336
000000514546.jpg,1,79.6869
000000514550.jpg,1,100.0
000000514553.jpg,0,100.0
000000514556.jpg,0,99.5277
000000514558.jpg,0,100.0
000000514559.jpg,1,86.2915
000000514563.jpg,1,73.7018
000000514567.jpg,1,98.8348
000000514598.jpg,1,58.3539
000000514605.jpg,7,23.63
000000514619.jpg,1,72.0677
000000514622.jpg,2,92.8239
000000514635.jpg,1,77.7585
000000514650.jpg,1,88.3008
000000514674.jpg,1,88.8512
000000514676.jpg,3,39.007
000000514683.jpg,1,99.9844
000000514693.jpg,0,99.2061
000000514698.jpg,4,65.7605
000000514722.jpg,0,99.4704
000000514731.jpg,0,100.0
000000514732.jpg,6,38.0976
000000514749.jpg,1,94.3864
000000514773.jpg,0,100.0
000000514777.jpg,1,99.9289
000000514787.jpg,1,99.8196
000000514790.jpg,3,63.1755
000000514801.jpg,2,68.7393
000000514821.jpg,1,88.394
000000514826.jpg,1,92.9335
000000514839.jpg,0,99.9974
000000514860.jpg,1,92.1989
000000514864.jpg,1,96.224
000000514875.jpg,2,70.7919
000000514887.jpg,2,68.2763
000000514890.jpg,0,99.7884
000000514891.jpg,2,100.0
000000514904.jpg,0,99.4018
000000514925.jpg,6,40.4918
000000514930.jpg,2,75.7243
000000514934.jpg,5,48.3113
000000514939.jpg,1,67.7783
000000514945.jpg,1,95.3604
000000514950.jpg,1,75.4365
000000514984.jpg,1,98.7913
000000514990.jpg,0,99.9974
000000514997.jpg,3,36.1955
000000515020.jpg,3,56.9717
000000515038.jpg,2,91.7833
000000515043.jpg,2,50.7379
000000515053.jpg,2,75.5344
000000515056.jpg,3,69.9411
000000515064.jpg,0,100.0
000000515065.jpg,1,73.9521
000000515066.jpg,0,99.2243
000000515072.jpg,1,80.4671
000000515075.jpg,0,100.0
000000515098.jpg,3,82.5556
000000515102.jpg,2,98.4492
000000515107.jpg,5,55.0179
000000515123.jpg,1,76.6549
000000515158.jpg,4,82.266
000000515181.jpg,1,59.9008
000000515186.jpg,5,48.0623
000000515191.jpg,1,100.0
000000515198.jpg,0,100.0
000000515206.jpg,2,61.8834
000000515210.jpg,5,60.7179
000000515214.jpg,0,100.0
000000515216.jpg,1,96.1194
000000515219.jpg,1,62.1504
000000515224.jpg,1,66.58
000000515226.jpg,0,99.5026
000000515229.jpg,0,99.754
000000515230.jpg,4,36.0128
000000515234.jpg,2,96.7444
000000515241.jpg,1,96.0875
000000515247.jpg,0,100.0
000000515249.jpg,1,100.0
000000515252.jpg,2,68.517
000000515260.jpg,1,100.0
000000515274.jpg,1,88.7288
000000515275.jpg,2,65.6097
000000515289.jpg,0,99.9112
000000515300.jpg,1,99.8401
000000515301.jpg,3,70.9887
000000515303.jpg,1,65.8858
000000515309.jpg,1,81.3054
000000515315.jpg,2,84.4076
000000515333.jpg,0,100.0
000000515347.jpg,0,99.6137
000000515354.jpg,1,87.9211
000000515360.jpg,1,80.1447
000000515367.jpg,0,100.0
000000515387.jpg,1,87.1234
000000515391.jpg,3,88.5082
000000515392.jpg,1,92.5051
000000515403.jpg,2,77.7629
000000515415.jpg,1,94.5743
000000515421.jpg,2,89.9686
000000515424.jpg,0,99.8035
000000515426.jpg,0,98.9674
000000515428.jpg,0,100.0
000000515430.jpg,4,48.3787
000000515431.jpg,1,88.8063
000000515444.jpg,0,99.2634
000000515464.jpg,2,99.648
000000515470.jpg,1,93.041
000000515485.jpg,1,100.0
000000515505.jpg,1,77.1862
000000515508.jpg,1,96.4626
000000515513.jpg,2,97.0606
000000515518.jpg,1,82.4652
000000515540.jpg,1,92.0905
000000515550.jpg,2,75.3743
000000515561.jpg,2,56.4286
000000515566.jpg,2,81.4147
000000515572.jpg,6,37.0254
000000515574.jpg,1,77.8545
000000515581.jpg,1,90.9801
000000515590.jpg,2,60.3734
000000515612.jpg,0,100.0
000000515623.jpg,0,100.0
000000515638.jpg,1,85.6955
000000515656.jpg,5,34.5074
000000515660.jpg,0,99.846
000000515673.jpg,1,83.6331
000000515682.jpg,1,73.6763
000000515701.jpg,1,96.4722
000000515702.jpg,2,75.3514
000000515704.jpg,2,84.7718
000000515710.jpg,2,61.6592
000000515716.jpg,2,90.8076
000000515728.jpg,4,23.0406
000000515729.jpg,1,99.5911
000000515742.jpg,0,99.7391
000000515743.jpg,1,90.3888
000000515750.jpg,0,100.0
000000515751.jpg,2,75.9511
000000515758.jpg,4,39.1694
000000515760.jpg,1,83.9577
000000515765.jpg,1,79.5408
000000515777.jpg,2,64.8981
000000515779.jpg,0,100.0
000000515785.jpg,2,76.0446
000000515792.jpg,2,49.3076
000000515796.jpg,2,94.2784
000000515815.jpg,2,60.8117
000000515820.jpg,7,26.04
000000515821.jpg,1,95.0668
000000515850.jpg,1,78.8443
000000515853.jpg,0,98.8927
000000515854.jpg,2,61.0373
000000515871.jpg,1,99.2666
000000515876.jpg,0,100.0
000000515895.jpg,1,93.8199
000000515896.jpg,1,99.8209
000000515899.jpg,0,100.0
000000515916.jpg,2,87.3975
000000515917.jpg,1,76.9046
000000515924.jpg,0,100.0
000000515928.jpg,2,99.1672
000000515937.jpg,3,50.2538
000000515938.jpg,0,100.0
000000516012.jpg,3,53.7947
000000516034.jpg,2,55.0075
000000516043.jpg,1,85.8864
000000516046.jpg,1,100.0
000000516049.jpg,0,99.987
000000516084.jpg,0,100.0
000000516105.jpg,3,71.161
000000516106.jpg,0,100.0
000000516110.jpg,0,99.14
000000516116.jpg,1,92.9537
000000516119.jpg,1,100.0
000000516158.jpg,1,100.0
000000516168.jpg,2,76.8203
000000516174.jpg,5,56.7594
000000516176.jpg,1,100.0
000000516184.jpg,1,91.9513
000000516185.jpg,4,40.7982
000000516193.jpg,1,88.8993
000000516198.jpg,2,100.0
000000516199.jpg,2,100.0
000000516220.jpg,0,99.849
000000516239.jpg,1,89.5863
000000516248.jpg,1,89.4613
000000516249.jpg,1,74.6199
000000516261.jpg,1,79.7005
000000516265.jpg,1,100.0
000000516273.jpg,0,100.0
000000516281.jpg,2,72.0426
000000516289.jpg,0,100.0
000000516297.jpg,2,54.7371
000000516300.jpg,1,100.0
000000516313.jpg,1,95.3378
000000516329.jpg,1,95.1084
000000516339.jpg,4,73.9421
000000516341.jpg,2,86.0625
000000516342.jpg,2,61.098
000000516344.jpg,0,99.4917
000000516345.jpg,2,66.0787
000000516352.jpg,1,74.549
000000516364.jpg,5,70.5269
000000516365.jpg,4,37.6281
000000516380.jpg,1,69.4332
000000516401.jpg,4,50.1594
000000516414.jpg,3,50.5519
000000516415.jpg,1,80.7311
000000516416.jpg,1,89.9885
000000516417.jpg,1,99.9984
000000516422.jpg,1,93.744
000000516444.jpg,3,44.1154
000000516462.jpg,1,88.821
000000516474.jpg,1,85.6227
000000516476.jpg,3,70.0375
000000516481.jpg,3,63.0912
000000516487.jpg,1,93.1172
000000516488.jpg,1,97.6826
000000516500.jpg,0,99.72
000000516503.jpg,1,88.0187
000000516505.jpg,0,99.1088
000000516516.jpg,1,85.2214
000000516517.jpg,3,46.5057
000000516541.jpg,1,97.2054
000000516553.jpg,1,87.1872
000000516570.jpg,1,88.5224
000000516582.jpg,1,99.9935
000000516587.jpg,1,100.0
000000516590.jpg,1,73.5807
000000516595.jpg,1,57.7939
000000516596.jpg,1,98.0626
000000516607.jpg,1,84.7985
000000516619.jpg,5,60.4741
000000516620.jpg,1,93.5473
000000516624.jpg,4,46.4036
000000516633.jpg,0,100.0
000000516655.jpg,1,92.5514
000000516681.jpg,3,68.5186
000000516685.jpg,2,92.9519
000000516697.jpg,1,99.9753
000000516712.jpg,0,100.0
000000516725.jpg,1,100.0
000000516727.jpg,4,37.2725
000000516733.jpg,4,44.7976
000000516738.jpg,1,90.3132
000000516771.jpg,2,62.3555
000000516774.jpg,2,83.395
000000516775.jpg,0,99.2275
000000516782.jpg,1,97.1194
000000516786.jpg,0,100.0
000000516795.jpg,2,60.4047
000000516798.jpg,0,99.0231
000000516799.jpg,2,97.069
000000516800.jpg,2,76.3064
000000516805.jpg,0,100.0
000000516808.jpg,2,89.2643
000000516813.jpg,2,78.3962
000000516840.jpg,1,100.0
000000516846.jpg,3,68.5406
000000516856.jpg,0,99.9997
000000516865.jpg,1,100.0
000000516866.jpg,4,28.0446
000000516875.jpg,6,66.5165
000000516893.jpg,0,100.0
000000516895.jpg,0,100.0
000000516902.jpg,2,61.3652
000000516911.jpg,1,93.0176
000000516913.jpg,1,96.1999
000000516917.jpg,2,67.3526
000000516924.jpg,1,94.7176
000000516931.jpg,1,89.3831
000000516984.jpg,0,99.0325
000000516986.jpg,1,93.2922
000000516988.jpg,1,100.0
000000516990.jpg,1,93.5151
000000516993.jpg,0,99.0892
000000516996.jpg,1,100.0
000000516998.jpg,1,88.6288
000000517005.jpg,1,72.3273
000000517007.jpg,3,63.0634
000000517017.jpg,2,68.6309
000000517026.jpg,1,83.4988
000000517031.jpg,1,79.9832
000000517032.jpg,7,35.2701
000000517038.jpg,1,100.0
000000517049.jpg,1,81.2857
000000517055.jpg,0,100.0
000000517061.jpg,2,71.6184
000000517082.jpg,2,93.3544
000000517084.jpg,2,92.19
000000517086.jpg,4,49.1359
000000517087.jpg,0,99.2286
000000517095.jpg,1,99.3532
000000517101.jpg,0,100.0
000000517113.jpg,1,99.0383
000000517115.jpg,1,70.9202
000000517128.jpg,2,76.1019
000000517133.jpg,1,82.7893
000000517135.jpg,0,100.0
000000517140.jpg,1,93.3784
000000517144.jpg,2,71.9374
000000517147.jpg,1,82.3275
000000517160.jpg,1,79.8445
000000517161.jpg,2,64.584
000000517176.jpg,3,32.0928
000000517178.jpg,3,89.6705
000000517182.jpg,3,83.9043
000000517194.jpg,1,73.5645
000000517198.jpg,2,80.1932
000000517226.jpg,1,67.8757
000000517232.jpg,1,90.6572
000000517246.jpg,1,90.5726
000000517249.jpg,1,80.7784
000000517251.jpg,1,88.1457
000000517261.jpg,0,100.0
000000517296.jpg,2,66.334
000000517305.jpg,3,68.3174
000000517306.jpg,1,89.668
000000517313.jpg,1,100.0
000000517318.jpg,2,61.1997
000000517326.jpg,2,32.1967
000000517349.jpg,4,45.4291
000000517362.jpg,3,43.3928
000000517370.jpg,1,80.9059
000000517382.jpg,2,73.1568
000000517388.jpg,3,83.7577
000000517399.jpg,1,100.0
000000517403.jpg,1,99.9987
000000517408.jpg,0,100.0
000000517410.jpg,1,58.9425
000000517417.jpg,3,72.1048
000000517430.jpg,1,72.5885
000000517438.jpg,0,100.0
000000517445.jpg,1,94.6693
000000517455.jpg,2,72.9279
000000517460.jpg,2,64.2402
000000517464.jpg,2,68.7585
000000517465.jpg,1,85.6506
000000517468.jpg,1,100.0
000000517472.jpg,1,98.2582
000000517484.jpg,2,73.4448
000000517485.jpg,1,88.9844
000000517487.jpg,1,68.2585
000000517492.jpg,2,73.585
000000517510.jpg,2,64.55
000000517515.jpg,0,100.0
000000517517.jpg,5,57.5871
000000517522.jpg,2,83.9238
000000517570.jpg,4,42.2961
000000517579.jpg,0,99.7765
000000517584.jpg,1,96.7144
000000517594.jpg,1,93.8306
000000517596.jpg,4,51.1442
000000517603.jpg,2,70.5939
000000517612.jpg,1,67.0078
000000517619.jpg,3,48.2161
000000517623.jpg,2,83.6963
000000517625.jpg,0,100.0
000000517636.jpg,2,70.1745
000000517652.jpg,0,100.0
000000517655.jpg,1,95.6087
000000517685.jpg,0,100.0
000000517702.jpg,1,93.4327
000000517723.jpg,2,79.6941
000000517737.jpg,2,79.0688
000000517755.jpg,0,100.0
000000517758.jpg,3,66.9919
000000517760.jpg,2,91.8057
000000517793.jpg,3,41.633
000000517805.jpg,2,94.2233
000000517807.jpg,0,99.8208
000000517819.jpg,1,89.8827
000000517822.jpg,1,65.4826
000000517823.jpg,0,99.1489
000000517835.jpg,0,99.9886
000000517855.jpg,1,98.6812
000000517856.jpg,1,72.7015
000000517869.jpg,1,88.08
000000517875.jpg,3,83.6651
000000517882.jpg,3,63.3232
000000517889.jpg,1,99.9861
000000517890.jpg,3,73.3587
000000517899.jpg,2,90.6218
000000517906.jpg,2,54.9667
000000517909.jpg,1,99.8854
000000517911.jpg,1,80.2406
000000517916.jpg,4,26.6048
000000517921.jpg,1,66.4792
000000517931.jpg,1,99.9997
000000517938.jpg,1,100.0
000000517941.jpg,0,100.0
000000517945.jpg,1,100.0
000000517946.jpg,3,80.6393
000000517947.jpg,1,92.9046
000000517958.jpg,0,99.2424
000000517967.jpg,2,98.7644
000000517972.jpg,0,100.0
000000517987.jpg,1,97.2823
000000517998.jpg,1,94.3392
000000518025.jpg,1,91.8459
000000518034.jpg,1,90.7954
000000518052.jpg,1,90.3879
000000518075.jpg,4,43.2708
000000518108.jpg,0,100.0
000000518109.jpg,0,99.9899
000000518116.jpg,1,86.9434
000000518117.jpg,3,87.4536
000000518124.jpg,0,99.1906
000000518127.jpg,0,100.0
000000518133.jpg,2,100.0
000000518157.jpg,1,70.3557
000000518158.jpg,1,92.8073
000000518163.jpg,1,81.1392
000000518182.jpg,0,100.0
000000518194.jpg,0,100.0
000000518197.jpg,3,76.0718
000000518198.jpg,2,76.3193
000000518200.jpg,1,83.8708
000000518207.jpg,3,59.8079
000000518222.jpg,1,70.8123
000000518224.jpg,0,100.0
000000518249.jpg,2,65.1975
000000518262.jpg,0,100.0
000000518265.jpg,2,71.763
000000518266.jpg,1,87.6725
000000518273.jpg,2,88.1803
000000518288.jpg,0,100.0
000000518293.jpg,1,79.3389
000000518303.jpg,1,89.5391
000000518305.jpg,2,68.2315
000000518318.jpg,1,73.9531
000000518321.jpg,1,92.5462
000000518341.jpg,0,99.2256
000000518351.jpg,0,100.0
000000518359.jpg,3,49.7671
000000518361.jpg,1,92.8622
000000518370.jpg,1,94.7343
000000518375.jpg,1,100.0
000000518383.jpg,2,71.5973
000000518389.jpg,2,87.8911
000000518390.jpg,1,74.08
000000518392.jpg,0,100.0
000000518410.jpg,1,80.1003
000000518416.jpg,1,65.791
000000518451.jpg,1,100.0
000000518462.jpg,3,76.0824
000000518472.jpg,1,81.5136
000000518473.jpg,1,95.1297
000000518495.jpg,0,100.0
000000518499.jpg,1,98.3017
000000518509.jpg,0,100.0
000000518511.jpg,0,99.5195
000000518517.jpg,1,86.266
000000518522.jpg,5,27.8856
000000518574.jpg,5,37.1738
000000518586.jpg,5,30.0946
000000518613.jpg,0,100.0
000000518626.jpg,0,99.5703
000000518627.jpg,3,66.2998
000000518647.jpg,1,100.0
000000518649.jpg,4,77.9301
000000518667.jpg,2,57.0863
000000518685.jpg,1,69.3688
000000518716.jpg,2,65.856
000000518721.jpg,5,30.6859
000000518730.jpg,0,100.0
000000518748.jpg,1,59.3465
000000518754.jpg,0,99.2568
000000518755.jpg,3,66.3301
000000518761.jpg,0,99.5605
000000518764.jpg,0,100.0
000000518769.jpg,1,100.0
000000518774.jpg,0,99.0479
000000518782.jpg,3,57.1703
000000518785.jpg,1,86.1759
000000518819.jpg,1,80.3786
000000518823.jpg,3,58.8331
000000518829.jpg,1,100.0
000000518843.jpg,2,55.4958
000000518844.jpg,1,81.6986
000000518849.jpg,0,100.0
000000518850.jpg,0,99.6266
000000518853.jpg,1,85.9476
000000518858.jpg,1,98.6029
000000518859.jpg,1,88.7486
000000518894.jpg,1,97.2721
000000518916.jpg,1,90.4991
000000518932.jpg,0,99.4251
000000518937.jpg,6,28.5923
000000518941.jpg,1,99.9934
000000518948.jpg,2,68.2956
000000518951.jpg,3,82.0073
000000518957.jpg,1,100.0
000000518966.jpg,0,99.7995
000000518968.jpg,1,81.3246
000000518981.jpg,2,80.9057
000000519024.jpg,2,75.1152
000000519027.jpg,3,60.2821
000000519053.jpg,0,99.6403
000000519055.jpg,0,100.0
000000519075.jpg,1,89.1947
000000519088.jpg,6,43.2994
000000519105.jpg,0,100.0
000000519124.jpg,0,100.0
000000519136.jpg,1,86.4481
000000519146.jpg,3,65.9779
000000519157.jpg,1,100.0
000000519168.jpg,2,58.4042
000000519172.jpg,3,63.7892
000000519186.jpg,3,90.0026
000000519188.jpg,3,60.8654
000000519193.jpg,2,75.7845
000000519203.jpg,0,99.8503
000000519209.jpg,1,99.9996
000000519211.jpg,4,94.7726
000000519218.jpg,0,100.0
000000519228.jpg,1,88.3488
000000519264.jpg,3,68.5868
000000519273.jpg,2,54.8062
000000519275.jpg,0,100.0
000000519287.jpg,1,100.0
000000519289.jpg,0,99.4212
000000519308.jpg,5,34.7799
000000519319.jpg,5,57.8831
000000519320.jpg,2,82.9493
000000519329.jpg,0,99.9985
000000519330.jpg,2,90.1586
000000519347.jpg,1,99.904
000000519351.jpg,3,80.8799
000000519356.jpg,2,100.0
000000519361.jpg,1,97.7941
000000519374.jpg,2,99.6922
000000519381.jpg,1,76.5603
000000519382.jpg,1,83.1764
000000519387.jpg,1,100.0
000000519398.jpg,1,86.5514
000000519399.jpg,2,91.3587
000000519404.jpg,2,88.279
000000519405.jpg,1,91.2426
000000519429.jpg,0,99.8795
000000519433.jpg,6,42.9713
000000519438.jpg,1,100.0
000000519465.jpg,1,99.9958
000000519471.jpg,2,84.1196
000000519477.jpg,2,99.6277
000000519479.jpg,1,89.4164
000000519483.jpg,1,92.3219
000000519493.jpg,3,25.3695
000000519494.jpg,1,77.1399
000000519506.jpg,2,76.3851
000000519510.jpg,1,88.5374
000000519529.jpg,2,97.0212
000000519533.jpg,1,90.9643
000000519541.jpg,2,67.8871
000000519542.jpg,0,99.9127
000000519548.jpg,1,82.0839
000000519552.jpg,5,30.2003
000000519554.jpg,2,60.0345
000000519565.jpg,1,84.9082
000000519573.jpg,2,79.8273
000000519588.jpg,1,86.0303
000000519601.jpg,2,53.3682
000000519610.jpg,0,99.027
000000519616.jpg,1,99.0837
000000519617.jpg,6,40.1179
000000519625.jpg,0,99.6436
000000519631.jpg,2,82.5985
000000519635.jpg,1,100.0
000000519639.jpg,1,100.0
000000519652.jpg,1,90.1072
000000519673.jpg,1,64.4235
000000519685.jpg,1,92.5267
000000519696.jpg,1,74.8869
000000519706.jpg,1,81.306
000000519707.jpg,1,73.738
000000519715.jpg,2,57.693
000000519738.jpg,0,100.0
000000519744.jpg,1,99.9545
000000519755.jpg,1,93.064
000000519759.jpg,0,100.0
000000519768.jpg,0,100.0
000000519774.jpg,1,85.349
000000519784.jpg,1,81.0164
000000519795.jpg,2,82.7034
000000519827.jpg,0,100.0
000000519832.jpg,0,100.0
000000519838.jpg,1,71.2267
000000519843.jpg,2,66.8346
000000519844.jpg,6,37.5752
000000519850.jpg,1,96.5047
000000519852.jpg,0,99.8554
000000519853.jpg,3,68.0608
000000519880.jpg,0,100.0
000000519895.jpg,2,66.943
000000519899.jpg,7,33.2287
000000519905.jpg,1,92.328
000000519906.jpg,1,76.1454
000000519916.jpg,3,54.2053
000000519920.jpg,1,95.7038
000000519929.jpg,1,96.8715
000000519939.jpg,0,99.8096
000000519942.jpg,3,62.7735
000000519945.jpg,2,67.6749
000000519950.jpg,2,66.5178
000000519974.jpg,1,80.6836
000000519993.jpg,1,99.9987
000000519996.jpg,1,82.6566
000000520000.jpg,3,77.088
000000520039.jpg,1,89.6276
000000520043.jpg,3,59.8724
000000520047.jpg,4,41.5263
000000520049.jpg,0,99.7795
000000520063.jpg,2,59.1494
000000520094.jpg,2,97.3527
000000520112.jpg,1,99.7279
000000520114.jpg,1,93.0384
000000520124.jpg,2,96.6097
000000520147.jpg,1,89.0524
000000520150.jpg,1,100.0
000000520155.jpg,1,90.7642
000000520176.jpg,3,69.1455
000000520195.jpg,1,73.0938
000000520199.jpg,0,99.5436
000000520204.jpg,1,100.0
000000520209.jpg,3,91.1413
000000520213.jpg,1,93.0284
000000520237.jpg,1,100.0
000000520259.jpg,2,47.3565
000000520272.jpg,2,81.6507
000000520289.jpg,1,91.6845
000000520310.jpg,2,72.1546
000000520325.jpg,4,51.3682
000000520326.jpg,0,100.0
000000520338.jpg,1,100.0
000000520349.jpg,1,97.3877
000000520361.jpg,0,100.0
000000520378.jpg,1,89.6038
000000520385.jpg,2,100.0
000000520387.jpg,3,60.6
000000520401.jpg,1,100.0
000000520427.jpg,0,99.6833
000000520430.jpg,1,88.0243
000000520434.jpg,2,92.8342
000000520437.jpg,1,85.9813
000000520448.jpg,2,81.6656
000000520449.jpg,1,76.353
000000520451.jpg,2,97.9574
000000520457.jpg,2,72.88
000000520471.jpg,1,63.1823
000000520472.jpg,0,100.0
000000520475.jpg,1,72.6689
000000520478.jpg,1,88.6878
000000520479.jpg,0,100.0
000000520486.jpg,2,81.8141
000000520508.jpg,1,100.0
000000520519.jpg,4,90.5833
000000520525.jpg,1,77.6855
000000520528.jpg,1,98.9708
000000520530.jpg,1,100.0
000000520533.jpg,0,100.0
000000520554.jpg,3,62.2925
000000520569.jpg,1,100.0
000000520572.jpg,0,99.2851
000000520585.jpg,1,93.056
000000520590.jpg,1,99.1375
000000520614.jpg,2,100.0
000000520637.jpg,4,80.5837
000000520654.jpg,2,65.8611
000000520684.jpg,2,86.2389
000000520685.jpg,1,100.0
000000520701.jpg,1,83.9187
000000520703.jpg,1,94.4185
000000520750.jpg,1,99.0749
000000520752.jpg,2,82.9358
000000520767.jpg,1,71.2804
000000520769.jpg,0,100.0
000000520778.jpg,1,91.6722
000000520799.jpg,1,77.3979
000000520800.jpg,1,98.457
000000520808.jpg,6,15.2975
000000520810.jpg,1,93.5853
000000520831.jpg,1,89.7768
000000520848.jpg,1,88.4441
000000520860.jpg,2,77.1597
000000520866.jpg,3,56.4257
000000520873.jpg,1,77.6738
000000520879.jpg,4,55.3868
000000520892.jpg,0,98.986
000000520918.jpg,2,95.2418
000000520940.jpg,3,51.5778
000000520941.jpg,4,59.1959
